symbol,date,close
UNH,"February 1, 2008",50.09999847
UNH,"February 4, 2008",49.90000153
UNH,"February 5, 2008",49.40000153
UNH,"February 6, 2008",49.38000107
UNH,"February 7, 2008",49.02999878
UNH,"February 8, 2008",48.20000076
UNH,"February 11, 2008",48.22000122
UNH,"February 12, 2008",48.27000046
UNH,"February 13, 2008",46.97000122
UNH,"February 14, 2008",46.61000061
UNH,"February 15, 2008",47.74000168
UNH,"February 19, 2008",48.08000183
UNH,"February 20, 2008",48.09999847
UNH,"February 21, 2008",47.79999924
UNH,"February 22, 2008",47.36000061
UNH,"February 25, 2008",47.97999954
UNH,"February 26, 2008",48.93000031
UNH,"February 27, 2008",49.16999817
UNH,"February 28, 2008",48.00999832
UNH,"February 29, 2008",46.47999954
UNH,"March 3, 2008",46.34999847
UNH,"March 4, 2008",46.75999832
UNH,"March 5, 2008",47.22000122
UNH,"March 6, 2008",45.81000137
UNH,"March 7, 2008",45.20999908
UNH,"March 10, 2008",45.06999969
UNH,"March 11, 2008",38.24000168
UNH,"March 12, 2008",36.68000031
UNH,"March 13, 2008",38.27999878
UNH,"March 14, 2008",37.18999863
UNH,"March 17, 2008",33.84000015
UNH,"March 18, 2008",35.06000137
UNH,"March 19, 2008",35.54999924
UNH,"March 20, 2008",35.31999969
UNH,"March 24, 2008",35.70999908
UNH,"March 25, 2008",35.27999878
UNH,"March 26, 2008",34.09999847
UNH,"March 27, 2008",34
UNH,"March 28, 2008",34.40000153
UNH,"March 31, 2008",34.36000061
UNH,"April 1, 2008",36.25
UNH,"April 2, 2008",35.95999908
UNH,"April 3, 2008",36.15000153
UNH,"April 4, 2008",36.5
UNH,"April 7, 2008",36.66999817
UNH,"April 8, 2008",38.08000183
UNH,"April 9, 2008",37.27999878
UNH,"April 10, 2008",36.59999847
UNH,"April 11, 2008",35.86999893
UNH,"April 14, 2008",36.29000092
UNH,"April 15, 2008",37.24000168
UNH,"April 16, 2008",35.79999924
UNH,"April 17, 2008",36.70000076
UNH,"April 18, 2008",37.25
UNH,"April 21, 2008",37.81000137
UNH,"April 22, 2008",34.15000153
UNH,"April 23, 2008",34.72999954
UNH,"April 24, 2008",33.59000015
UNH,"April 25, 2008",33.99000168
UNH,"April 28, 2008",33.63999939
UNH,"April 29, 2008",33.40000153
UNH,"April 30, 2008",32.63000107
UNH,"May 1, 2008",32.90000153
UNH,"May 2, 2008",33.47000122
UNH,"May 5, 2008",33.06999969
UNH,"May 6, 2008",32.79999924
UNH,"May 7, 2008",32.65999985
UNH,"May 8, 2008",33
UNH,"May 9, 2008",32.93999863
UNH,"May 12, 2008",32.77999878
UNH,"May 13, 2008",32.54999924
UNH,"May 14, 2008",32.02000046
UNH,"May 15, 2008",31.70000076
UNH,"May 16, 2008",32.31999969
UNH,"May 19, 2008",33.43999863
UNH,"May 20, 2008",34.04999924
UNH,"May 21, 2008",34.15999985
UNH,"May 22, 2008",35.29999924
UNH,"May 23, 2008",34.75
UNH,"May 27, 2008",35.02000046
UNH,"May 28, 2008",34.22999954
UNH,"May 29, 2008",34.5
UNH,"May 30, 2008",34.20999908
UNH,"June 2, 2008",33.99000168
UNH,"June 3, 2008",33.95000076
UNH,"June 4, 2008",33.81999969
UNH,"June 5, 2008",33.93999863
UNH,"June 6, 2008",33.02999878
UNH,"June 9, 2008",32.93000031
UNH,"June 10, 2008",32.59999847
UNH,"June 11, 2008",31.95000076
UNH,"June 12, 2008",31.01000023
UNH,"June 13, 2008",30.73999977
UNH,"June 16, 2008",30.20000076
UNH,"June 17, 2008",30
UNH,"June 18, 2008",30.21999931
UNH,"June 19, 2008",27.88999939
UNH,"June 20, 2008",27.12000084
UNH,"June 23, 2008",26.38999939
UNH,"June 24, 2008",26.43000031
UNH,"June 25, 2008",26.79000092
UNH,"June 26, 2008",25.96999931
UNH,"June 27, 2008",26.01000023
UNH,"June 30, 2008",26.25
UNH,"July 1, 2008",25.62999916
UNH,"July 2, 2008",25.12000084
UNH,"July 3, 2008",22.95999908
UNH,"July 7, 2008",23.30999947
UNH,"July 8, 2008",23.28000069
UNH,"July 9, 2008",22.93000031
UNH,"July 10, 2008",22.57999992
UNH,"July 11, 2008",22.15999985
UNH,"July 14, 2008",22.18000031
UNH,"July 15, 2008",22.32999992
UNH,"July 16, 2008",22.53000069
UNH,"July 17, 2008",23.57999992
UNH,"July 18, 2008",23.89999962
UNH,"July 21, 2008",23.82999992
UNH,"July 22, 2008",26.20999908
UNH,"July 23, 2008",27.76000023
UNH,"July 24, 2008",27.02000046
UNH,"July 25, 2008",27.45000076
UNH,"July 28, 2008",26.78000069
UNH,"July 29, 2008",27.53000069
UNH,"July 30, 2008",27.28000069
UNH,"July 31, 2008",28.07999992
UNH,"August 1, 2008",28.12999916
UNH,"August 4, 2008",28.95999908
UNH,"August 5, 2008",30.45000076
UNH,"August 6, 2008",29.86000061
UNH,"August 7, 2008",29.15999985
UNH,"August 8, 2008",31
UNH,"August 11, 2008",31.25
UNH,"August 12, 2008",31.47999954
UNH,"August 13, 2008",31.61000061
UNH,"August 14, 2008",31.88999939
UNH,"August 15, 2008",33.00999832
UNH,"August 18, 2008",32.13000107
UNH,"August 19, 2008",30.96999931
UNH,"August 20, 2008",30.23999977
UNH,"August 21, 2008",30.29999924
UNH,"August 22, 2008",30.61000061
UNH,"August 25, 2008",29.30999947
UNH,"August 26, 2008",29.45999908
UNH,"August 27, 2008",29.43000031
UNH,"August 28, 2008",30.05999947
UNH,"August 29, 2008",30.45000076
UNH,"September 2, 2008",29.28000069
UNH,"September 3, 2008",29.68000031
UNH,"September 4, 2008",28.05999947
UNH,"September 5, 2008",27.70999908
UNH,"September 8, 2008",29.15999985
UNH,"September 9, 2008",28.47999954
UNH,"September 10, 2008",29.30999947
UNH,"September 11, 2008",29.95999908
UNH,"September 12, 2008",29.61000061
UNH,"September 15, 2008",28.01000023
UNH,"September 16, 2008",26.78000069
UNH,"September 17, 2008",25.51000023
UNH,"September 18, 2008",26.56999969
UNH,"September 19, 2008",26.79000092
UNH,"September 22, 2008",26.52000046
UNH,"September 23, 2008",26
UNH,"September 24, 2008",25.10000038
UNH,"September 25, 2008",25.5
UNH,"September 26, 2008",25.80999947
UNH,"September 29, 2008",21
UNH,"September 30, 2008",25.38999939
UNH,"October 1, 2008",25.07999992
UNH,"October 2, 2008",24.76000023
UNH,"October 3, 2008",24.11000061
UNH,"October 6, 2008",22.26000023
UNH,"October 7, 2008",20.52000046
UNH,"October 8, 2008",19.20000076
UNH,"October 9, 2008",17.79999924
UNH,"October 10, 2008",17.35000038
UNH,"October 13, 2008",23.37999916
UNH,"October 14, 2008",22.98999977
UNH,"October 15, 2008",21.67000008
UNH,"October 16, 2008",22.62999916
UNH,"October 17, 2008",24.38999939
UNH,"October 20, 2008",25.51000023
UNH,"October 21, 2008",25.25
UNH,"October 22, 2008",24.05999947
UNH,"October 23, 2008",23.93000031
UNH,"October 24, 2008",22.90999985
UNH,"October 27, 2008",20.43000031
UNH,"October 28, 2008",22.45000076
UNH,"October 29, 2008",21.31999969
UNH,"October 30, 2008",22.38999939
UNH,"October 31, 2008",23.72999954
UNH,"November 3, 2008",23.48999977
UNH,"November 4, 2008",22.81999969
UNH,"November 5, 2008",22.77000046
UNH,"November 6, 2008",22.15999985
UNH,"November 7, 2008",22.43000031
UNH,"November 10, 2008",21.44000053
UNH,"November 11, 2008",20.15999985
UNH,"November 12, 2008",18.87000084
UNH,"November 13, 2008",20.84000015
UNH,"November 14, 2008",20.02000046
UNH,"November 17, 2008",18.88999939
UNH,"November 18, 2008",19.03000069
UNH,"November 19, 2008",17.72999954
UNH,"November 20, 2008",16.29999924
UNH,"November 21, 2008",17.14999962
UNH,"November 24, 2008",19.06999969
UNH,"November 25, 2008",20.72999954
UNH,"November 26, 2008",20.97999954
UNH,"November 28, 2008",21.01000023
UNH,"December 1, 2008",20.12000084
UNH,"December 2, 2008",20.31999969
UNH,"December 3, 2008",20.37999916
UNH,"December 4, 2008",19.89999962
UNH,"December 5, 2008",21.40999985
UNH,"December 8, 2008",21.45000076
UNH,"December 9, 2008",20.78000069
UNH,"December 10, 2008",21.56999969
UNH,"December 11, 2008",23.48999977
UNH,"December 12, 2008",23.54000092
UNH,"December 15, 2008",23.78000069
UNH,"December 16, 2008",24.35000038
UNH,"December 17, 2008",23.89999962
UNH,"December 18, 2008",24.90999985
UNH,"December 19, 2008",26.48999977
UNH,"December 22, 2008",25.73999977
UNH,"December 23, 2008",25.97999954
UNH,"December 24, 2008",25.95999908
UNH,"December 26, 2008",26.29999924
UNH,"December 29, 2008",25.56999969
UNH,"December 30, 2008",27.04000092
UNH,"December 31, 2008",26.60000038
UNH,"January 2, 2009",27.59000015
UNH,"January 5, 2009",27.13999939
UNH,"January 6, 2009",26.5
UNH,"January 7, 2009",26.29999924
UNH,"January 8, 2009",26.70999908
UNH,"January 9, 2009",26.45000076
UNH,"January 12, 2009",25.62000084
UNH,"January 13, 2009",25.36000061
UNH,"January 14, 2009",24.07999992
UNH,"January 15, 2009",24.88999939
UNH,"January 16, 2009",25.5
UNH,"January 20, 2009",24.15999985
UNH,"January 21, 2009",25.04999924
UNH,"January 22, 2009",27.19000053
UNH,"January 23, 2009",28.04000092
UNH,"January 26, 2009",28.14999962
UNH,"January 27, 2009",29.07999992
UNH,"January 28, 2009",29.98999977
UNH,"January 29, 2009",28.69000053
UNH,"January 30, 2009",28.32999992
UNH,"February 2, 2009",29.14999962
UNH,"February 3, 2009",29.73999977
UNH,"February 4, 2009",28.97999954
UNH,"February 5, 2009",28.79999924
UNH,"February 6, 2009",28.94000053
UNH,"February 9, 2009",29.52000046
UNH,"February 10, 2009",27.96999931
UNH,"February 11, 2009",28.54999924
UNH,"February 12, 2009",29.47999954
UNH,"February 13, 2009",28.95999908
UNH,"February 17, 2009",28.42000008
UNH,"February 18, 2009",28.32999992
UNH,"February 19, 2009",28.64999962
UNH,"February 20, 2009",27.97999954
UNH,"February 23, 2009",23.81999969
UNH,"February 24, 2009",24.20999908
UNH,"February 25, 2009",23.03000069
UNH,"February 26, 2009",20.06999969
UNH,"February 27, 2009",19.64999962
UNH,"March 2, 2009",17.47999954
UNH,"March 3, 2009",17.79999924
UNH,"March 4, 2009",17.95999908
UNH,"March 5, 2009",16.35000038
UNH,"March 6, 2009",17.89999962
UNH,"March 9, 2009",17.79000092
UNH,"March 10, 2009",19.30999947
UNH,"March 11, 2009",19.12000084
UNH,"March 12, 2009",20.40999985
UNH,"March 13, 2009",21.36000061
UNH,"March 16, 2009",20.68000031
UNH,"March 17, 2009",21.54000092
UNH,"March 18, 2009",21.95000076
UNH,"March 19, 2009",21.29999924
UNH,"March 20, 2009",20.62999916
UNH,"March 23, 2009",22.04999924
UNH,"March 24, 2009",21.12000084
UNH,"March 25, 2009",21.18000031
UNH,"March 26, 2009",21.62000084
UNH,"March 27, 2009",21.07999992
UNH,"March 30, 2009",20.54000092
UNH,"March 31, 2009",20.93000031
UNH,"April 1, 2009",20.68000031
UNH,"April 2, 2009",21.06999969
UNH,"April 3, 2009",20.54000092
UNH,"April 6, 2009",21.93000031
UNH,"April 7, 2009",23.45000076
UNH,"April 8, 2009",22.86000061
UNH,"April 9, 2009",23.86000061
UNH,"April 13, 2009",24.37000084
UNH,"April 14, 2009",24.5
UNH,"April 15, 2009",25.11000061
UNH,"April 16, 2009",24.36000061
UNH,"April 17, 2009",24.13999939
UNH,"April 20, 2009",24.20999908
UNH,"April 21, 2009",22.79999924
UNH,"April 22, 2009",22.80999947
UNH,"April 23, 2009",23.15999985
UNH,"April 24, 2009",23.05999947
UNH,"April 27, 2009",23.01000023
UNH,"April 28, 2009",23.88999939
UNH,"April 29, 2009",23.87000084
UNH,"April 30, 2009",23.52000046
UNH,"May 1, 2009",22.96999931
UNH,"May 4, 2009",23.71999931
UNH,"May 5, 2009",25.55999947
UNH,"May 6, 2009",25.93000031
UNH,"May 7, 2009",28.38999939
UNH,"May 8, 2009",28.87000084
UNH,"May 11, 2009",27.59000015
UNH,"May 12, 2009",27.31999969
UNH,"May 13, 2009",27.65999985
UNH,"May 14, 2009",27.79999924
UNH,"May 15, 2009",27.51000023
UNH,"May 18, 2009",27.80999947
UNH,"May 19, 2009",27.45999908
UNH,"May 20, 2009",27.78000069
UNH,"May 21, 2009",26.92000008
UNH,"May 22, 2009",26.29999924
UNH,"May 26, 2009",27.19000053
UNH,"May 27, 2009",27.48999977
UNH,"May 28, 2009",27.19000053
UNH,"May 29, 2009",26.60000038
UNH,"June 1, 2009",27.5
UNH,"June 2, 2009",28.10000038
UNH,"June 3, 2009",27.5
UNH,"June 4, 2009",27.27000046
UNH,"June 5, 2009",27.10000038
UNH,"June 8, 2009",26.04999924
UNH,"June 9, 2009",25.97999954
UNH,"June 10, 2009",25.72999954
UNH,"June 11, 2009",24.04999924
UNH,"June 12, 2009",24.20999908
UNH,"June 15, 2009",23.51000023
UNH,"June 16, 2009",24.02000046
UNH,"June 17, 2009",24.02000046
UNH,"June 18, 2009",25.45000076
UNH,"June 19, 2009",25.43000031
UNH,"June 22, 2009",24.55999947
UNH,"June 23, 2009",24.54000092
UNH,"June 24, 2009",24.80999947
UNH,"June 25, 2009",24.98999977
UNH,"June 26, 2009",24.77000046
UNH,"June 29, 2009",25.12000084
UNH,"June 30, 2009",24.97999954
UNH,"July 1, 2009",25.15999985
UNH,"July 2, 2009",23.90999985
UNH,"July 6, 2009",24.09000015
UNH,"July 7, 2009",25.17000008
UNH,"July 8, 2009",24.67000008
UNH,"July 9, 2009",24.94000053
UNH,"July 10, 2009",24.67000008
UNH,"July 13, 2009",25.01000023
UNH,"July 14, 2009",24.77000046
UNH,"July 15, 2009",24.90999985
UNH,"July 16, 2009",25.25
UNH,"July 17, 2009",25.09000015
UNH,"July 20, 2009",24.84000015
UNH,"July 21, 2009",25.59000015
UNH,"July 22, 2009",26
UNH,"July 23, 2009",27.04999924
UNH,"July 24, 2009",27.31999969
UNH,"July 27, 2009",27.62000084
UNH,"July 28, 2009",29.07999992
UNH,"July 29, 2009",28.40999985
UNH,"July 30, 2009",28.10000038
UNH,"July 31, 2009",28.05999947
UNH,"August 3, 2009",27.36000061
UNH,"August 4, 2009",26.93000031
UNH,"August 5, 2009",26.18000031
UNH,"August 6, 2009",25.97999954
UNH,"August 7, 2009",26.51000023
UNH,"August 10, 2009",27.06999969
UNH,"August 11, 2009",27.81999969
UNH,"August 12, 2009",27.79000092
UNH,"August 13, 2009",28.37000084
UNH,"August 14, 2009",28.05999947
UNH,"August 17, 2009",28.47999954
UNH,"August 18, 2009",28.18000031
UNH,"August 19, 2009",28.18000031
UNH,"August 20, 2009",28.38999939
UNH,"August 21, 2009",28.92000008
UNH,"August 24, 2009",29.69000053
UNH,"August 25, 2009",29.92000008
UNH,"August 26, 2009",28.93000031
UNH,"August 27, 2009",28.94000053
UNH,"August 28, 2009",28.18000031
UNH,"August 31, 2009",28
UNH,"September 1, 2009",27.32999992
UNH,"September 2, 2009",28.65999985
UNH,"September 3, 2009",28.87000084
UNH,"September 4, 2009",28.87999916
UNH,"September 8, 2009",27.84000015
UNH,"September 9, 2009",28.39999962
UNH,"September 10, 2009",29.11000061
UNH,"September 11, 2009",29.06999969
UNH,"September 14, 2009",28.76000023
UNH,"September 15, 2009",27.70000076
UNH,"September 16, 2009",29.29000092
UNH,"September 17, 2009",29.34000015
UNH,"September 18, 2009",28.57999992
UNH,"September 21, 2009",28.59000015
UNH,"September 22, 2009",27.57999992
UNH,"September 23, 2009",26.68000031
UNH,"September 24, 2009",26.03000069
UNH,"September 25, 2009",25.34000015
UNH,"September 28, 2009",25.79999924
UNH,"September 29, 2009",25.68000031
UNH,"September 30, 2009",25.04000092
UNH,"October 1, 2009",24.79000092
UNH,"October 2, 2009",24.28000069
UNH,"October 5, 2009",24.04000092
UNH,"October 6, 2009",24.37999916
UNH,"October 7, 2009",25.04999924
UNH,"October 8, 2009",24.15999985
UNH,"October 9, 2009",24.67000008
UNH,"October 12, 2009",25.22999954
UNH,"October 13, 2009",24.29000092
UNH,"October 14, 2009",24.87000084
UNH,"October 15, 2009",24.54999924
UNH,"October 16, 2009",24.45000076
UNH,"October 19, 2009",24.92000008
UNH,"October 20, 2009",25.95999908
UNH,"October 21, 2009",25.12000084
UNH,"October 22, 2009",25.70999908
UNH,"October 23, 2009",25.85000038
UNH,"October 26, 2009",25.30999947
UNH,"October 27, 2009",26.5
UNH,"October 28, 2009",25.87999916
UNH,"October 29, 2009",26.46999931
UNH,"October 30, 2009",25.95000076
UNH,"November 2, 2009",26.42000008
UNH,"November 3, 2009",26.90999985
UNH,"November 4, 2009",27.87000084
UNH,"November 5, 2009",28.20999908
UNH,"November 6, 2009",28.67000008
UNH,"November 9, 2009",29.12999916
UNH,"November 10, 2009",28.96999931
UNH,"November 11, 2009",29.37000084
UNH,"November 12, 2009",28.76000023
UNH,"November 13, 2009",29.07999992
UNH,"November 16, 2009",29.14999962
UNH,"November 17, 2009",28.96999931
UNH,"November 18, 2009",28.87000084
UNH,"November 19, 2009",28.62999916
UNH,"November 20, 2009",28.55999947
UNH,"November 23, 2009",29.07999992
UNH,"November 24, 2009",29.55999947
UNH,"November 25, 2009",29.54000092
UNH,"November 27, 2009",29.44000053
UNH,"November 30, 2009",28.67000008
UNH,"December 1, 2009",28.70000076
UNH,"December 2, 2009",28.29000092
UNH,"December 3, 2009",27.32999992
UNH,"December 4, 2009",27.45999908
UNH,"December 7, 2009",28.29999924
UNH,"December 8, 2009",28.45999908
UNH,"December 9, 2009",28.5
UNH,"December 10, 2009",30.30999947
UNH,"December 11, 2009",30.47999954
UNH,"December 14, 2009",30.95000076
UNH,"December 15, 2009",31.31999969
UNH,"December 16, 2009",32.20000076
UNH,"December 17, 2009",31.81999969
UNH,"December 18, 2009",31.54000092
UNH,"December 21, 2009",32.16999817
UNH,"December 22, 2009",32.31999969
UNH,"December 23, 2009",31.62000084
UNH,"December 24, 2009",31.68000031
UNH,"December 28, 2009",31.38999939
UNH,"December 29, 2009",30.85000038
UNH,"December 30, 2009",31.01000023
UNH,"December 31, 2009",30.47999954
UNH,"January 4, 2010",31.53000069
UNH,"January 5, 2010",31.47999954
UNH,"January 6, 2010",31.79000092
UNH,"January 7, 2010",33.00999832
UNH,"January 8, 2010",32.70000076
UNH,"January 11, 2010",32.91999817
UNH,"January 12, 2010",32.04999924
UNH,"January 13, 2010",32.54000092
UNH,"January 14, 2010",33.31999969
UNH,"January 15, 2010",33.75
UNH,"January 19, 2010",35.13000107
UNH,"January 20, 2010",34.54999924
UNH,"January 21, 2010",33.09999847
UNH,"January 22, 2010",33.15999985
UNH,"January 25, 2010",33
UNH,"January 26, 2010",32.43999863
UNH,"January 27, 2010",33.24000168
UNH,"January 28, 2010",33.43000031
UNH,"January 29, 2010",33
UNH,"February 1, 2010",33.13000107
UNH,"February 2, 2010",34.04999924
UNH,"February 3, 2010",33.31999969
UNH,"February 4, 2010",32.45999908
UNH,"February 5, 2010",32.54000092
UNH,"February 8, 2010",32.40999985
UNH,"February 9, 2010",33
UNH,"February 10, 2010",32.70999908
UNH,"February 11, 2010",33.11999893
UNH,"February 12, 2010",32.18000031
UNH,"February 16, 2010",31.62999916
UNH,"February 17, 2010",32.54999924
UNH,"February 18, 2010",32.68999863
UNH,"February 19, 2010",31.94000053
UNH,"February 22, 2010",33.08000183
UNH,"February 23, 2010",32.81000137
UNH,"February 24, 2010",33.61999893
UNH,"February 25, 2010",33.45000076
UNH,"February 26, 2010",33.86000061
UNH,"March 1, 2010",34.04000092
UNH,"March 2, 2010",33.95000076
UNH,"March 3, 2010",34.09999847
UNH,"March 4, 2010",32.95000076
UNH,"March 5, 2010",33.74000168
UNH,"March 8, 2010",33.09999847
UNH,"March 9, 2010",33.08000183
UNH,"March 10, 2010",33.24000168
UNH,"March 11, 2010",33.5
UNH,"March 12, 2010",32.90999985
UNH,"March 15, 2010",32.52999878
UNH,"March 16, 2010",33.04999924
UNH,"March 17, 2010",32.75
UNH,"March 18, 2010",33.59000015
UNH,"March 19, 2010",34.38999939
UNH,"March 22, 2010",33.29999924
UNH,"March 23, 2010",33.15999985
UNH,"March 24, 2010",32.72000122
UNH,"March 25, 2010",33.11999893
UNH,"March 26, 2010",32.63000107
UNH,"March 29, 2010",32.84000015
UNH,"March 30, 2010",33.06000137
UNH,"March 31, 2010",32.66999817
UNH,"April 1, 2010",32.99000168
UNH,"April 5, 2010",33.13999939
UNH,"April 6, 2010",33.40999985
UNH,"April 7, 2010",32.93000031
UNH,"April 8, 2010",32.61999893
UNH,"April 9, 2010",32.25999832
UNH,"April 12, 2010",32.25999832
UNH,"April 13, 2010",32.15999985
UNH,"April 14, 2010",31.04999924
UNH,"April 15, 2010",30.62999916
UNH,"April 16, 2010",30.72999954
UNH,"April 19, 2010",31.22999954
UNH,"April 20, 2010",30.97999954
UNH,"April 21, 2010",30.26000023
UNH,"April 22, 2010",30.45999908
UNH,"April 23, 2010",30.95000076
UNH,"April 26, 2010",29.85000038
UNH,"April 27, 2010",29.79999924
UNH,"April 28, 2010",30.44000053
UNH,"April 29, 2010",31.29999924
UNH,"April 30, 2010",30.30999947
UNH,"May 3, 2010",30.26000023
UNH,"May 4, 2010",29.48999977
UNH,"May 5, 2010",30
UNH,"May 6, 2010",29.23999977
UNH,"May 7, 2010",29.02000046
UNH,"May 10, 2010",29.87999916
UNH,"May 11, 2010",29.85000038
UNH,"May 12, 2010",30.31999969
UNH,"May 13, 2010",30.18000031
UNH,"May 14, 2010",30.38999939
UNH,"May 17, 2010",30.44000053
UNH,"May 18, 2010",30.18000031
UNH,"May 19, 2010",29.98999977
UNH,"May 20, 2010",28.95999908
UNH,"May 21, 2010",28.70000076
UNH,"May 24, 2010",28.82999992
UNH,"May 25, 2010",28.87000084
UNH,"May 26, 2010",28.79000092
UNH,"May 27, 2010",29.31999969
UNH,"May 28, 2010",29.06999969
UNH,"June 1, 2010",28.97999954
UNH,"June 2, 2010",29.90999985
UNH,"June 3, 2010",30.45999908
UNH,"June 4, 2010",30.34000015
UNH,"June 7, 2010",30.45999908
UNH,"June 8, 2010",30.88999939
UNH,"June 9, 2010",30.53000069
UNH,"June 10, 2010",30.70000076
UNH,"June 11, 2010",30.67000008
UNH,"June 14, 2010",30.59000015
UNH,"June 15, 2010",31.19000053
UNH,"June 16, 2010",31.38999939
UNH,"June 17, 2010",31.5
UNH,"June 18, 2010",31.32999992
UNH,"June 21, 2010",31.14999962
UNH,"June 22, 2010",30.63999939
UNH,"June 23, 2010",30.20999908
UNH,"June 24, 2010",29.76000023
UNH,"June 25, 2010",29.87999916
UNH,"June 28, 2010",29.19000053
UNH,"June 29, 2010",28.62999916
UNH,"June 30, 2010",28.39999962
UNH,"July 1, 2010",27.85000038
UNH,"July 2, 2010",28.29999924
UNH,"July 6, 2010",28.88999939
UNH,"July 7, 2010",29.20000076
UNH,"July 8, 2010",29.68000031
UNH,"July 9, 2010",29.96999931
UNH,"July 12, 2010",30.04000092
UNH,"July 13, 2010",30.13999939
UNH,"July 14, 2010",30.31999969
UNH,"July 15, 2010",30.87999916
UNH,"July 16, 2010",30.34000015
UNH,"July 19, 2010",30.81999969
UNH,"July 20, 2010",30.82999992
UNH,"July 21, 2010",30.70000076
UNH,"July 22, 2010",31
UNH,"July 23, 2010",30.92000008
UNH,"July 26, 2010",31.46999931
UNH,"July 27, 2010",30.78000069
UNH,"July 28, 2010",30.32999992
UNH,"July 29, 2010",30.44000053
UNH,"July 30, 2010",30.45000076
UNH,"August 2, 2010",31.44000053
UNH,"August 3, 2010",32.41999817
UNH,"August 4, 2010",32.90999985
UNH,"August 5, 2010",33.41999817
UNH,"August 6, 2010",33.45000076
UNH,"August 9, 2010",33.49000168
UNH,"August 10, 2010",33.33000183
UNH,"August 11, 2010",31.98999977
UNH,"August 12, 2010",32.13000107
UNH,"August 13, 2010",32.02999878
UNH,"August 16, 2010",31.89999962
UNH,"August 17, 2010",32.34999847
UNH,"August 18, 2010",32.54000092
UNH,"August 19, 2010",31.79000092
UNH,"August 20, 2010",31.61000061
UNH,"August 23, 2010",31.5
UNH,"August 24, 2010",31.04000092
UNH,"August 25, 2010",31.95999908
UNH,"August 26, 2010",31.85000038
UNH,"August 27, 2010",32.36999893
UNH,"August 30, 2010",31.90999985
UNH,"August 31, 2010",31.71999931
UNH,"September 1, 2010",32.59000015
UNH,"September 2, 2010",32.86000061
UNH,"September 3, 2010",33.90999985
UNH,"September 7, 2010",33.77999878
UNH,"September 8, 2010",33.84999847
UNH,"September 9, 2010",34.02000046
UNH,"September 10, 2010",34.49000168
UNH,"September 13, 2010",34.72000122
UNH,"September 14, 2010",34.61000061
UNH,"September 15, 2010",34.27000046
UNH,"September 16, 2010",34.24000168
UNH,"September 17, 2010",34.13000107
UNH,"September 20, 2010",34.93000031
UNH,"September 21, 2010",35.25999832
UNH,"September 22, 2010",35.68000031
UNH,"September 23, 2010",35.43999863
UNH,"September 24, 2010",35.72999954
UNH,"September 27, 2010",35.34999847
UNH,"September 28, 2010",35.04000092
UNH,"September 29, 2010",35.20000076
UNH,"September 30, 2010",35.11000061
UNH,"October 1, 2010",35.43000031
UNH,"October 4, 2010",34.54000092
UNH,"October 5, 2010",35.06999969
UNH,"October 6, 2010",33.95000076
UNH,"October 7, 2010",34.34000015
UNH,"October 8, 2010",34.34999847
UNH,"October 11, 2010",34.65000153
UNH,"October 12, 2010",35.02000046
UNH,"October 13, 2010",35.31999969
UNH,"October 14, 2010",35.77999878
UNH,"October 15, 2010",35.97999954
UNH,"October 18, 2010",36.25
UNH,"October 19, 2010",35.29999924
UNH,"October 20, 2010",36.72999954
UNH,"October 21, 2010",36.49000168
UNH,"October 22, 2010",37.25999832
UNH,"October 25, 2010",37.56000137
UNH,"October 26, 2010",37.56999969
UNH,"October 27, 2010",35.93000031
UNH,"October 28, 2010",36.25
UNH,"October 29, 2010",36.04999924
UNH,"November 1, 2010",36.11000061
UNH,"November 2, 2010",37
UNH,"November 3, 2010",36.65999985
UNH,"November 4, 2010",36.79999924
UNH,"November 5, 2010",36.86000061
UNH,"November 8, 2010",37.11999893
UNH,"November 9, 2010",36.97999954
UNH,"November 10, 2010",37.15999985
UNH,"November 11, 2010",37.47000122
UNH,"November 12, 2010",36.66999817
UNH,"November 15, 2010",35.47000122
UNH,"November 16, 2010",35.00999832
UNH,"November 17, 2010",35.33000183
UNH,"November 18, 2010",35.63000107
UNH,"November 19, 2010",36
UNH,"November 22, 2010",36.45999908
UNH,"November 23, 2010",36.04999924
UNH,"November 24, 2010",36.18000031
UNH,"November 26, 2010",35.88000107
UNH,"November 29, 2010",36.59000015
UNH,"November 30, 2010",36.52000046
UNH,"December 1, 2010",37.66999817
UNH,"December 2, 2010",38.04999924
UNH,"December 3, 2010",37.81999969
UNH,"December 6, 2010",37.29000092
UNH,"December 7, 2010",36.77000046
UNH,"December 8, 2010",36.84000015
UNH,"December 9, 2010",36.65000153
UNH,"December 10, 2010",36.66999817
UNH,"December 13, 2010",36.90000153
UNH,"December 14, 2010",36.5
UNH,"December 15, 2010",35.45000076
UNH,"December 16, 2010",35.61000061
UNH,"December 17, 2010",35.04999924
UNH,"December 20, 2010",35.18000031
UNH,"December 21, 2010",35.33000183
UNH,"December 22, 2010",35.84000015
UNH,"December 23, 2010",35.77000046
UNH,"December 27, 2010",35.54000092
UNH,"December 28, 2010",35.72000122
UNH,"December 29, 2010",35.90999985
UNH,"December 30, 2010",35.93999863
UNH,"December 31, 2010",36.11000061
UNH,"January 3, 2011",37.13000107
UNH,"January 4, 2011",37.47000122
UNH,"January 5, 2011",37.59000015
UNH,"January 6, 2011",38.36999893
UNH,"January 7, 2011",38.45000076
UNH,"January 10, 2011",38.45000076
